days,height,weight,gender
0,52.0,3.78,1
0,52.0,3.78,1
0,50.0,3.2,1
1,51.0,2.45,1
1,50.0,2.8,1
1,51.5,3.51,1
1,52.0,2.98,1
1,51.0,2.65,1
1,52.0,3.9,1
1,49.0,3.3,1
1,51.0,3.25,1
1,53.0,2.92,1
1,51.0,3.4,1
1,51.0,3.3899999999999997,1
1,49.0,2.8600000000000003,1
1,51.5,3.37,1
1,50.0,4.0,1
1,51.0,3.18,1
1,53.0,3.46,1
1,48.0,2.91,1
1,52.5,3.44,1
1,52.0,3.57,1
1,50.0,3.09,1
1,52.0,3.56,1
1,53.0,3.95,1
1,50.0,3.44,1
1,51.0,3.34,1
1,52.0,3.71,1
1,54.0,3.2299999999999995,1
1,51.0,3.0100000000000002,1
1,53.0,3.5799999999999996,1
1,52.0,3.15,1
1,49.5,2.96,1
1,48.0,2.96,1
1,48.0,2.54,1
1,49.0,2.95,1
1,50.0,3.6,1
1,53.0,3.68,1
1,47.0,3.96,1
1,52.1,3.7,1
1,47.0,2.47,1
1,52.6,3.87,1
1,54.0,3.56,1
1,55.0,4.04,1
1,51.0,3.29,1
1,51.0,2.82,1
1,52.0,2.87,1
1,52.0,3.4799999999999995,1
1,48.0,2.94,1
1,52.0,3.27,1
1,51.0,3.12,1
1,48.0,3.1,1
1,50.0,3.3200000000000003,1
1,51.0,3.68,1
1,51.0,2.97,1
1,52.0,3.6,1
1,50.0,3.03,1
1,49.0,3.44,1
1,50.5,3.663,1
1,49.0,3.1,1
1,51.0,3.7,1
1,51.0,3.3,1
1,50.0,3.71,1
1,51.0,3.4,1
1,51.0,3.19,1
1,53.0,3.76,1
1,48.4,3.21,1
1,50.2,3.69,1
1,50.0,2.88,1
1,48.0,2.77,1
1,53.0,3.6,1
1,50.0,3.16,1
1,54.0,3.24,1
1,54.0,3.65,1
1,51.0,3.46,1
1,55.0,4.07,1
1,51.0,3.54,1
1,51.0,3.62,1
1,51.0,3.28,1
1,50.0,3.28,1
1,48.0,2.8899999999999997,1
1,51.0,4.32,1
1,49.0,2.67,1
1,54.0,3.9200000000000004,1
1,49.0,3.18,1
1,52.0,3.4,1
1,51.0,3.1,1
1,49.0,3.5,1
1,51.0,3.2,1
1,49.0,3.6,1
1,54.0,3.5,1
1,51.0,2.32,1
1,50.0,3.0,1
1,50.0,3.1399999999999997,1
1,51.0,3.4899999999999998,1
1,51.0,3.54,1
1,52.0,3.46,1
1,50.0,2.8600000000000003,1
1,54.0,3.66,1
1,51.0,2.6,1
1,50.0,3.04,1
1,50.0,3.44,1
1,53.5,3.42,1
1,50.0,3.8299999999999996,1
1,51.0,3.15,1
1,50.0,3.18,1
1,52.0,3.6399999999999997,1
1,53.0,3.6700000000000004,1
1,54.0,3.7,1
1,55.0,3.6799999999999997,1
1,51.0,3.54,1
1,52.0,3.2600000000000002,1
1,54.0,3.62,1
1,50.0,3.08,1
1,51.0,2.98,1
1,50.0,3.22,1
1,52.0,3.33,1
1,51.0,3.7,1
1,51.0,3.2600000000000002,1
1,53.0,3.16,1
1,51.2,3.6,1
1,51.0,3.1,1
1,51.0,2.98,1
1,51.0,3.18,1
1,50.0,3.07,1
1,52.0,3.2,1
1,54.0,3.1100000000000003,1
1,54.0,4.2,1
1,51.0,2.93,1
1,50.0,3.16,1
1,51.0,3.2600000000000002,1
1,53.0,3.3,1
1,51.0,3.08,1
1,49.0,3.7,1
1,54.0,4.16,1
1,48.0,3.2,1
1,51.0,3.4,1
1,49.0,3.22,1
1,51.0,3.1,1
1,51.0,3.565,1
1,53.0,3.8,1
1,51.0,3.4,1
1,51.0,3.68,1
1,51.0,3.92,1
1,50.0,3.5,1
1,51.0,3.44,1
1,47.3,2.99,1
1,50.0,3.28,1
1,53.0,3.18,1
1,51.0,2.7399999999999998,1
1,51.0,2.52,1
1,49.0,2.65,1
1,51.0,3.8,1
1,48.0,2.83,1
1,51.0,2.8,1
1,53.0,3.68,1
1,50.0,2.52,1
1,50.0,2.43,1
1,51.0,3.48,1
1,50.0,2.9,1
1,50.0,2.780000000000001,1
1,51.0,3.2600000000000002,1
1,51.0,3.4899999999999998,1
1,50.0,3.04,1
1,55.0,4.0,1
1,51.0,3.78,1
1,50.0,3.2299999999999995,1
1,54.0,3.5200000000000005,1
1,50.5,3.09,1
1,51.0,3.28,1
1,50.0,3.12,1
1,51.0,2.8,1
1,52.0,3.69,1
1,53.0,3.04,1
1,52.0,3.86,1
1,47.0,3.0,1
1,51.0,3.9,1
1,53.0,3.53,1
1,47.0,2.46,1
1,52.0,3.86,1
1,50.0,3.18,1
1,51.0,3.2,1
1,51.0,2.9899999999999998,1
1,49.0,2.82,1
1,48.0,2.7,1
1,54.0,3.6,1
1,53.5,3.12,1
1,51.0,3.0,1
1,51.0,3.35,1
1,54.0,3.6700000000000004,1
1,50.0,3.12,1
1,51.0,3.7,1
1,49.0,3.2,1
1,51.0,4.345,1
1,48.0,2.84,1
1,50.0,3.4,1
1,51.0,3.56,1
1,53.0,3.735,1
1,50.0,2.9,1
1,49.5,2.9,1
1,52.0,4.17,1
1,51.0,3.69,1
1,51.0,3.15,1
1,55.0,3.7,1
1,51.0,2.88,1
1,51.0,3.97,1
1,51.0,3.2299999999999995,1
1,53.0,3.4,1
1,55.0,3.63,1
1,51.0,3.01,1
1,52.0,3.6,1
1,52.0,3.56,1
1,48.0,2.67,1
1,53.0,3.9799999999999995,1
1,48.0,2.93,1
1,54.0,3.4799999999999995,1
1,48.0,3.1,1
1,51.0,3.58,1
1,48.0,2.87,1
1,52.0,3.44,1
1,48.0,3.0,1
1,49.0,3.1,1
1,50.0,3.18,1
1,50.0,3.24,1
1,51.0,3.17,1
1,51.0,3.3600000000000003,1
1,51.0,3.0,1
1,51.0,3.04,1
1,51.0,3.28,1
1,49.0,2.62,1
1,55.0,3.7399999999999998,1
1,50.0,2.9,1
1,51.0,3.32,1
1,51.0,3.3600000000000003,1
1,51.0,3.2,1
1,51.0,3.15,1
1,54.0,3.76,1
1,52.0,3.3600000000000003,1
1,54.0,3.6700000000000004,1
1,47.0,2.9,1
1,48.5,2.99,1
1,51.0,3.85,1
1,49.0,3.34,1
1,51.0,3.5700000000000003,1
1,51.0,3.38,1
1,50.0,4.0,1
1,53.0,3.6799999999999997,1
1,53.0,3.74,1
1,51.0,2.49,1
1,47.0,2.73,1
1,49.0,3.12,1
1,52.0,3.65,1
1,48.0,3.12,1
1,53.0,3.78,1
1,52.0,3.3600000000000003,1
1,53.0,3.4,1
1,51.0,3.2,1
1,49.0,3.19,1
1,51.0,3.63,1
1,51.0,3.72,1
1,51.0,3.41,1
1,52.0,3.41,1
1,51.0,3.2,1
1,50.0,3.28,1
1,48.0,3.01,1
1,54.0,3.6,1
1,53.0,4.3,1
1,52.0,3.03,1
1,48.0,2.86,1
1,52.0,4.21,1
1,50.0,3.5200000000000005,1
1,52.0,3.32,1
1,49.0,2.52,1
1,51.0,4.33,1
1,51.3,3.12,1
1,54.0,4.1,1
1,50.0,2.6,1
1,49.0,2.98,1
1,51.0,4.28,1
1,48.0,2.45,1
1,52.5,3.4,1
1,48.0,2.95,1
1,47.0,3.13,1
1,51.0,3.4,1
1,49.0,2.8,1
1,52.0,3.68,1
1,50.0,3.15,1
1,48.0,3.1,1
1,49.0,3.17,1
1,51.0,3.19,1
1,55.0,3.88,1
1,55.0,4.2,1
1,51.0,3.46,1
1,53.0,4.04,1
1,49.0,3.08,1
1,51.0,2.52,1
1,54.0,4.078,1
1,52.0,3.71,1
1,51.0,3.46,1
1,47.0,2.93,1
1,51.0,2.4699999999999998,1
1,51.0,3.66,1
1,50.0,3.2299999999999995,1
1,50.0,3.34,1
1,51.0,4.1,1
1,51.0,3.17,1
1,51.0,3.54,1
1,47.0,2.98,1
1,47.0,2.45,1
1,50.0,3.3600000000000003,1
1,52.0,4.02,1
1,48.0,2.52,1
1,53.0,3.78,1
1,51.0,3.3600000000000003,1
1,51.0,2.9,1
1,50.0,3.38,1
1,51.0,2.93,1
1,49.0,2.86,1
1,51.0,3.37,1
1,50.0,3.0100000000000002,1
1,54.0,3.6799999999999997,1
1,51.0,3.2,1
1,50.0,3.64,1
1,50.0,3.35,1
1,51.3,2.88,1
1,52.0,4.13,1
1,51.0,3.2,1
1,50.0,3.5,1
1,52.0,3.7,1
1,51.5,2.95,1
1,53.0,3.68,1
1,51.0,3.2600000000000002,1
1,51.0,3.5100000000000002,1
1,53.0,3.6,1
1,47.0,3.3200000000000003,1
1,53.0,3.37,1
1,53.0,3.34,1
1,53.0,3.2700000000000005,1
1,52.0,3.87,1
1,54.0,3.5200000000000005,1
1,50.0,3.54,1
1,49.0,2.8,1
1,53.0,3.2,1
1,54.0,3.84,1
1,53.0,3.4799999999999995,1
1,49.0,3.3,1
1,50.0,3.27,1
1,50.0,2.9,1
1,51.0,3.6,1
1,52.0,3.75,1
1,48.0,3.12,1
1,53.0,3.56,1
1,52.0,3.46,1
1,50.0,3.2299999999999995,1
1,52.0,3.17,1
1,51.0,2.83,1
1,48.0,2.9699999999999998,1
1,50.0,3.12,1
1,51.0,2.58,1
1,51.0,3.38,1
1,50.0,3.4,1
1,48.0,3.3299999999999996,1
1,51.0,3.2399999999999998,1
1,51.0,3.13,1
1,55.0,4.3,1
1,50.0,2.91,1
1,52.0,3.5799999999999996,1
1,49.0,2.94,1
1,54.0,3.82,1
1,51.0,2.46,1
1,50.0,3.18,1
1,50.0,3.12,1
1,51.0,3.4,1
1,51.0,3.1399999999999997,1
1,51.0,3.62,1
1,50.0,3.05,1
1,50.0,3.1,1
1,51.0,3.6,1
1,49.5,3.49,1
1,55.0,3.73,1
1,51.0,3.16,1
1,51.0,3.59,1
1,51.0,3.63,1
1,51.0,2.365,1
1,48.0,2.8,1
1,50.5,3.5,1
1,51.0,3.3,1
1,53.0,3.08,1
1,51.0,3.9,1
1,53.0,3.7,1
1,51.0,3.21,1
1,51.0,3.1399999999999997,1
1,54.0,3.39,1
1,54.0,3.84,1
1,54.0,3.28,1
1,52.0,3.18,1
1,47.0,2.2199999999999998,1
1,51.0,3.51,1
1,51.0,3.25,1
1,53.0,3.45,1
1,54.0,4.029999999999999,1
1,51.0,3.38,1
1,51.0,3.18,1
1,53.0,3.68,1
1,53.0,3.62,1
1,51.0,2.7,1
1,51.0,3.38,1
1,50.0,2.7199999999999998,1
1,51.0,3.17,1
1,52.0,3.45,1
1,53.0,3.9,1
1,52.0,2.98,1
1,51.0,3.3,1
1,53.0,3.8,1
1,49.0,3.22,1
1,51.0,4.02,1
1,50.0,3.28,1
1,49.0,2.88,1
1,52.0,3.4899999999999998,1
1,51.0,2.7,1
1,50.0,3.37,1
1,51.0,3.7399999999999998,1
1,53.0,3.26,1
1,48.5,3.05,1
1,51.0,2.82,1
1,51.0,3.13,1
1,47.5,2.37,1
1,51.0,3.41,1
1,53.0,3.46,1
1,51.5,3.75,1
1,53.0,2.7800000000000002,1
1,52.0,3.42,1
1,51.0,3.37,1
1,51.0,3.3,1
1,50.0,2.77,1
1,49.5,3.04,1
1,49.0,2.7,1
1,49.0,2.780000000000001,1
1,49.0,3.0,1
1,49.0,2.7399999999999998,1
1,51.0,3.44,1
1,50.0,3.15,1
1,51.0,3.35,1
1,53.0,3.8,1
1,51.0,2.9,1
1,53.0,3.69,1
1,54.0,3.72,1
1,51.0,3.3200000000000003,1
1,50.0,2.9,1
1,50.0,3.0,1
1,55.0,3.5700000000000003,1
1,51.0,3.35,1
1,50.5,2.91,1
1,51.0,2.95,1
1,51.0,3.62,1
1,47.0,3.0,1
1,52.0,3.35,1
1,50.0,3.8,1
1,54.0,3.87,1
1,49.0,3.21,1
1,55.0,4.14,1
1,48.0,3.12,1
1,54.0,3.7600000000000002,1
1,51.0,3.62,1
1,50.0,3.5100000000000002,1
1,51.0,3.6399999999999997,1
1,52.1,3.5700000000000003,1
1,53.0,3.46,1
1,50.0,2.780000000000001,1
1,48.0,4.0200000000000005,1
1,51.5,3.9200000000000004,1
1,49.5,3.75,1
1,54.0,3.35,1
1,51.0,3.6,1
1,51.0,3.17,1
1,52.0,3.34,1
1,51.0,3.2,1
1,52.0,3.5700000000000003,1
1,49.0,2.25,1
1,53.0,3.8,1
1,52.0,3.23,1
1,52.0,3.87,1
1,50.0,3.6799999999999997,1
1,50.2,3.34,1
1,54.0,3.58,1
1,51.0,3.47,1
1,51.0,3.43,1
1,52.0,3.46,1
1,51.0,3.3200000000000003,1
1,51.5,3.9899999999999998,1
1,54.0,3.63,1
1,52.0,3.65,1
1,50.0,4.279999999999999,1
1,52.0,3.94,1
1,50.0,3.12,1
1,50.0,3.18,1
1,51.0,2.84,1
1,50.0,3.11,1
1,51.0,3.78,1
1,51.0,3.02,1
1,53.0,3.2,1
1,48.0,2.8899999999999997,1
1,54.0,3.22,1
1,53.0,3.7,1
1,53.0,3.18,1
1,50.0,3.75,1
1,50.0,3.1100000000000003,1
1,51.0,3.16,1
1,51.0,3.09,1
1,48.0,3.1399999999999997,1
1,53.0,3.47,1
1,52.0,3.8,1
1,51.0,3.15,1
1,51.0,3.6,1
1,50.0,4.01,1
1,50.0,3.38,1
1,52.0,3.3,1
1,50.0,3.17,1
1,51.0,3.2,1
1,49.0,2.4899999999999998,1
1,54.0,4.02,1
1,53.0,3.2299999999999995,1
1,48.0,3.06,1
1,51.0,2.58,1
1,49.0,2.88,1
1,51.0,3.4,1
1,54.0,3.9,1
1,47.0,2.7,1
1,49.0,2.73,1
1,51.0,3.2,1
1,51.0,3.16,1
1,51.0,3.6,1
1,50.0,3.18,1
1,53.0,2.82,1
1,51.0,3.8600000000000003,1
1,54.0,3.45,1
1,52.0,3.28,1
1,52.0,3.5,1
1,51.0,3.8,1
1,53.0,3.45,1
1,47.0,2.55,1
1,52.0,3.8899999999999997,1
1,49.0,3.28,1
1,51.0,3.2,1
1,52.5,4.35,1
1,51.0,3.54,1
1,51.0,3.15,1
1,54.0,3.72,1
1,53.0,4.04,1
1,53.0,3.7700000000000005,1
1,51.0,3.09,1
1,51.0,3.7399999999999998,1
1,51.0,2.7,1
1,52.0,3.23,1
1,52.0,3.9,1
1,52.0,3.7,1
1,47.0,2.9899999999999998,1
1,49.0,3.46,1
1,51.0,3.2,1
1,50.0,2.69,1
1,51.0,3.56,1
1,49.0,2.62,1
1,52.0,3.6399999999999997,1
1,49.0,3.28,1
1,51.0,3.41,1
1,51.0,3.3,1
1,50.5,3.7,1
1,50.0,3.08,1
1,49.1,3.0100000000000002,1
1,47.0,2.3,1
1,50.0,3.06,1
1,50.0,3.68,1
1,51.0,3.45,1
1,52.0,3.2,1
1,51.0,3.5,1
1,49.0,2.7,1
1,50.0,3.3600000000000003,1
1,50.0,3.18,1
1,51.0,3.2700000000000005,1
1,53.0,3.22,1
1,54.0,4.01,1
1,49.0,3.62,1
1,51.0,4.0,1
1,50.0,3.4799999999999995,1
1,52.0,3.24,1
1,47.0,2.4699999999999998,1
1,47.0,3.15,1
1,53.0,4.2,1
1,52.0,3.1,1
1,50.0,3.05,1
1,51.0,3.1,1
1,48.0,3.03,1
1,51.0,3.5200000000000005,1
1,51.0,3.17,1
1,49.0,2.9899999999999998,1
1,50.0,3.8,1
1,50.0,3.4200000000000004,1
1,51.0,3.4,1
1,53.0,3.46,1
1,47.0,2.71,1
1,51.0,3.5200000000000005,1
1,53.0,3.8,1
1,51.0,3.54,1
1,47.0,2.8,1
1,51.0,2.9,1
1,52.0,4.05,1
1,51.0,3.06,1
1,51.0,3.05,1
1,54.0,3.9299999999999997,1
1,48.0,2.84,1
1,54.0,3.7600000000000002,1
1,49.0,2.94,1
1,52.5,3.34,1
1,54.0,3.37,1
1,51.0,2.87,1
1,50.0,3.2,1
1,53.0,3.54,1
1,50.0,3.12,1
1,54.0,3.37,1
1,50.0,3.12,1
1,47.0,2.48,1
1,50.0,3.26,1
1,48.0,2.73,1
1,51.0,3.1399999999999997,1
1,49.0,2.82,1
1,51.0,2.82,1
1,50.0,2.8,1
1,55.0,3.8200000000000003,1
1,50.0,3.28,1
1,55.0,4.2,1
1,50.0,3.12,1
1,51.0,3.08,1
1,51.0,2.969999999999999,1
1,51.0,3.7399999999999998,1
1,50.0,3.0,1
1,49.0,2.77,1
1,51.0,3.08,1
1,50.0,2.88,1
1,51.0,3.26,1
1,53.5,3.41,1
1,48.0,2.62,1
1,54.0,3.22,1
1,53.0,3.44,1
1,47.0,2.55,1
1,50.0,3.13,1
1,51.0,3.0,1
1,51.0,3.07,1
1,53.0,3.0,1
1,53.0,3.4,1
1,50.7,2.2399999999999998,1
1,54.0,3.4200000000000004,1
1,52.0,3.44,1
1,50.5,3.4,1
1,51.0,3.7,1
1,48.0,3.6399999999999997,1
1,55.0,3.65,1
1,53.0,4.02,1
1,47.0,2.7,1
1,52.0,3.46,1
1,50.0,3.27,1
1,53.0,3.85,1
1,52.5,3.62,1
1,47.0,2.49,1
1,51.0,3.6700000000000004,1
1,51.0,2.41,1
1,52.0,3.07,1
1,50.0,3.2,1
1,51.0,3.88,1
1,51.0,3.1399999999999997,1
1,51.0,2.71,1
1,50.0,3.5,1
1,49.0,3.28,1
1,52.0,3.05,1
1,50.0,3.2700000000000005,1
1,51.0,2.8899999999999997,1
1,52.0,3.25,1
1,51.0,3.4200000000000004,1
1,47.0,2.75,1
1,51.0,3.0100000000000002,1
1,49.0,3.1,1
1,50.0,3.6799999999999997,1
1,51.0,3.24,1
1,51.0,3.33,1
1,54.0,4.14,1
1,51.0,3.3,1
1,49.0,2.96,1
1,51.5,3.0,1
1,53.0,3.45,1
1,50.0,2.77,1
1,53.0,3.5,1
1,51.0,3.4,1
1,51.9,2.87,1
1,51.0,3.1,1
1,53.0,3.26,1
1,50.0,3.46,1
1,54.0,3.88,1
1,51.0,2.48,1
1,55.0,4.029999999999999,1
1,47.0,2.4,1
1,51.0,2.74,1
1,52.0,3.02,1
1,51.0,3.28,1
1,51.0,3.25,1
1,48.0,2.72,1
1,49.0,3.6,1
1,51.0,3.28,1
1,53.0,3.78,1
1,51.0,3.48,1
1,50.0,3.16,1
1,51.0,3.61,1
1,51.0,3.59,1
1,51.0,3.57,1
1,53.0,3.7,1
1,48.0,2.96,1
1,52.0,3.71,1
1,52.5,3.79,1
1,52.0,3.2,1
1,48.0,3.19,1
1,51.0,3.6,1
1,51.0,3.28,1
1,50.0,2.96,1
1,51.0,3.51,1
1,51.0,3.45,1
1,47.2,3.1,1
1,51.0,3.24,1
1,51.0,3.46,1
1,52.0,3.18,1
1,50.0,3.28,1
1,53.0,3.85,1
1,50.3,3.33,1
1,50.0,3.44,1
1,48.0,3.5,1
1,51.0,3.39,1
1,53.0,3.57,1
1,49.0,3.6,1
1,52.0,3.41,1
1,48.0,2.42,1
1,52.0,3.66,1
1,50.0,3.11,1
1,49.0,3.6,1
1,51.0,3.38,1
1,51.0,3.3,1
1,52.0,3.22,1
1,47.0,2.35,1
1,47.8,2.72,1
1,48.0,2.55,1
1,51.0,3.47,1
1,49.0,3.08,1
1,50.0,3.47,1
1,52.0,3.14,1
1,51.0,3.68,1
1,48.0,2.98,1
1,50.0,3.61,1
1,53.0,3.3,1
1,51.0,3.56,1
1,51.0,3.26,1
1,51.0,3.36,1
1,51.0,3.59,1
1,52.0,3.54,1
1,51.0,3.58,1
1,53.0,3.44,1
1,51.0,3.85,1
1,52.0,3.54,1
1,52.0,3.22,1
1,52.0,3.5,1
1,54.5,3.7,1
1,51.0,3.32,1
1,51.0,3.66,1
1,52.0,3.32,1
1,49.5,3.09,1
1,48.0,2.32,1
1,52.0,3.94,1
1,49.0,3.4,1
1,50.0,3.11,1
1,50.0,2.75,1
1,48.0,2.86,1
1,51.0,3.25,1
1,53.0,3.24,1
1,50.0,3.06,1
1,53.0,3.6,1
1,48.0,3.13,1
1,52.5,3.85,1
1,48.0,2.65,1
1,52.0,3.72,1
1,53.0,4.01,1
1,51.0,3.2,1
1,50.0,3.6,1
1,53.0,3.61,1
1,49.0,3.62,1
1,51.0,3.76,1
1,50.0,3.5,1
1,51.0,3.75,1
1,51.0,3.1,1
1,49.0,3.04,1
1,52.0,3.52,1
1,50.5,3.02,1
1,51.0,3.22,1
1,51.0,3.4,1
1,50.0,3.02,1
1,51.0,3.27,1
1,53.0,3.7,1
1,50.0,3.04,1
1,50.0,3.34,1
1,51.0,2.85,1
1,48.0,2.96,1
1,52.0,3.3,1
1,51.0,3.3,1
1,48.4,3.0,1
1,51.0,3.59,1
1,54.0,4.0,1
1,49.0,3.1,1
1,53.0,3.69,1
1,51.0,3.2,1
1,52.0,3.5,1
1,51.0,3.64,1
1,51.0,3.28,1
1,52.0,3.2,1
1,51.0,2.92,1
1,49.5,3.18,1
1,51.0,3.4,1
1,49.5,3.76,1
1,55.0,3.64,1
1,51.0,2.49,1
1,53.0,4.04,1
1,48.0,2.9,1
1,50.5,3.76,1
1,49.0,3.37,1
1,52.5,3.43,1
1,52.0,2.98,1
1,48.0,2.95,1
1,48.0,3.37,1
1,51.0,2.4,1
1,54.0,3.740000000000001,1
1,51.0,2.73,1
1,53.0,3.71,1
1,48.0,2.76,1
1,51.0,3.08,1
1,54.0,4.02,1
1,53.0,3.57,1
1,49.0,3.2,1
1,53.0,3.57,1
1,52.0,3.45,1
1,51.0,3.24,1
1,51.0,3.69,1
1,51.0,2.65,1
1,51.0,3.42,1
1,52.0,3.26,1
1,51.0,2.99,1
1,51.0,3.3,1
1,51.0,3.2,1
1,52.0,3.23,1
1,52.0,3.92,1
1,51.0,3.42,1
1,51.0,3.12,1
1,50.0,3.22,1
1,51.0,3.2,1
1,51.0,3.41,1
1,52.0,3.19,1
1,54.0,3.61,1
1,51.0,3.2,1
1,51.0,2.78,1
1,51.0,2.85,1
1,50.0,3.2,1
1,51.0,3.16,1
1,51.7,3.65,1
1,47.0,2.46,1
1,55.0,3.76,1
1,50.0,3.37,1
1,51.0,2.93,1
1,49.0,2.8,1
1,50.0,3.4,1
1,47.0,2.9,1
1,51.0,3.4,1
1,51.0,3.74,1
1,51.0,3.82,1
1,53.0,3.4,1
1,48.0,2.6,1
1,51.0,3.38,1
1,49.0,3.84,1
1,52.0,3.9,1
1,51.0,3.89,1
1,51.0,3.16,1
1,51.0,2.9,1
1,49.0,3.04,1
1,51.0,3.66,1
1,48.5,3.54,1
1,48.0,2.5,1
1,52.5,3.92,1
1,52.0,3.38,1
1,52.0,3.66,1
1,50.0,3.7,1
1,54.5,3.82,1
1,48.0,3.2,1
1,51.0,3.03,1
1,50.0,2.8,1
1,52.0,3.54,1
1,51.0,3.52,1
1,49.0,2.96,1
1,54.0,4.08,1
1,49.0,2.82,1
1,53.0,3.73,1
1,51.0,3.57,1
1,50.0,3.2,1
1,52.0,4.07,1
1,52.0,3.9,1
1,50.0,3.64,1
1,51.0,3.07,1
1,51.0,3.17,1
1,54.0,3.65,1
1,51.0,3.7,1
1,51.0,3.83,1
1,51.0,2.78,1
1,49.0,3.14,1
1,53.0,3.44,1
1,51.0,3.85,1
1,48.0,3.45,1
1,51.0,2.975,1
1,48.0,2.64,1
1,48.4,3.0,1
1,51.0,3.38,1
1,51.0,2.46,1
1,54.0,3.94,1
1,48.0,3.4,1
1,52.5,3.77,1
1,48.5,3.0,1
1,51.0,3.3,1
1,53.0,3.9,1
1,52.0,3.36,1
1,51.0,3.26,1
1,51.0,4.01,1
1,53.0,3.56,1
1,52.0,3.35,1
1,53.0,3.72,1
1,51.0,3.2,1
1,50.4,3.38,1
1,53.1,3.72,1
1,49.0,3.4,1
1,51.0,3.18,1
1,50.0,3.12,1
1,53.0,3.54,1
1,51.0,3.48,1
1,49.0,3.2,1
1,51.0,3.7,1
1,50.5,4.05,1
1,52.0,3.52,1
1,50.5,3.07,1
1,52.0,3.35,1
1,50.0,4.14,1
1,51.0,3.36,1
1,51.0,2.94,1
1,48.0,2.41,1
1,52.0,3.75,1
1,50.0,3.18,1
1,51.0,3.43,1
1,51.0,3.84,1
1,51.0,3.6,1
1,52.0,2.74,1
1,51.5,3.23,1
1,50.0,3.25,1
1,51.0,3.48,1
1,55.0,3.7,1
1,53.0,3.29,1
1,49.5,2.96,1
1,53.0,3.56,1
1,51.0,3.38,1
1,51.0,3.48,1
1,52.0,4.15,1
1,52.5,3.51,1
1,51.0,3.02,1
1,51.0,3.05,1
1,50.5,3.07,1
1,51.0,3.56,1
1,55.0,3.9,1
1,48.0,2.26,1
1,55.0,3.96,1
1,51.0,2.46,1
1,54.2,4.16,1
1,53.0,3.5,1
1,52.0,3.52,1
1,51.0,3.14,1
1,52.0,3.65,1
1,51.0,3.65,1
1,51.0,3.52,1
1,52.0,3.4,1
1,51.0,2.45,1
1,50.0,3.57,1
1,51.8,3.5,1
1,50.0,3.36,1
1,51.0,3.66,1
1,51.7,3.65,1
1,53.0,3.2,1
1,47.0,2.72,1
1,50.0,3.52,1
1,53.5,3.85,1
1,51.0,2.92,1
1,51.0,2.8,1
1,50.0,3.33,1
1,51.0,3.56,1
1,51.0,2.94,1
1,54.0,3.35,1
1,51.0,3.73,1
1,50.0,3.18,1
1,49.0,3.5,1
1,52.0,3.52,1
1,53.0,3.38,1
1,52.0,4.06,1
1,48.0,2.39,1
1,55.0,3.78,1
1,50.0,3.4,1
1,51.0,3.21,1
1,51.0,3.4,1
1,50.0,2.82,1
1,51.0,2.86,1
1,54.0,3.5,1
1,50.0,3.2,1
1,51.0,3.42,1
1,50.0,3.12,1
1,52.0,3.6,1
1,50.0,2.64,1
1,50.0,2.71,1
1,51.0,3.56,1
1,52.0,3.35,1
1,52.0,3.6799999999999997,1
1,51.0,3.6700000000000004,1
1,51.0,4.1,1
1,53.0,3.57,1
1,51.0,3.5799999999999996,1
1,47.0,3.02,1
1,51.0,2.3,1
1,51.0,3.46,1
1,50.0,2.96,1
1,50.0,3.25,1
1,51.0,3.9,1
1,48.0,3.06,1
1,51.0,3.5,1
1,51.0,3.94,1
1,47.0,2.84,1
1,48.0,2.95,1
1,49.0,3.4799999999999995,1
1,49.0,3.06,1
1,50.0,3.04,1
1,51.0,3.54,1
1,49.0,2.7800000000000002,1
1,49.0,3.0,1
1,48.0,2.7800000000000002,1
1,50.0,3.5,1
1,49.0,2.9,1
1,48.0,2.94,1
1,51.0,3.6,1
1,55.0,4.16,1
1,52.0,2.8,1
1,47.0,3.2,1
1,51.0,3.2,1
1,52.5,3.34,1
1,53.3,3.3,1
1,50.0,3.5,1
1,49.0,3.0,1
1,51.0,2.92,1
1,52.0,4.04,1
1,50.0,3.12,1
1,51.0,3.02,1
1,50.0,3.88,1
1,51.0,3.04,1
1,52.0,3.5799999999999996,1
1,48.0,2.6,1
1,54.0,3.47,1
1,51.0,3.09,1
1,50.0,3.4200000000000004,1
1,51.0,3.6700000000000004,1
1,51.0,3.65,1
1,53.0,3.63,1
1,50.0,3.28,1
1,48.0,3.06,1
1,51.4,3.5200000000000005,1
1,51.0,3.0,1
1,51.0,2.68,1
1,50.0,3.52,1
1,51.0,4.0,1
1,54.0,3.78,1
1,52.0,3.09,1
1,50.0,2.98,1
1,51.0,3.54,1
1,49.0,2.78,1
1,50.0,2.91,1
1,52.0,3.5,1
1,49.0,2.88,1
1,50.0,3.09,1
1,51.0,3.48,1
1,50.0,4.1899999999999995,1
1,53.0,3.7600000000000002,1
1,48.5,2.38,1
1,47.0,2.37,1
1,47.0,2.91,1
1,52.0,3.12,1
1,49.2,3.53,1
1,51.0,2.68,1
1,51.0,2.34,1
1,49.0,3.2399999999999998,1
1,48.0,2.7399999999999998,1
1,48.0,2.3,1
1,51.0,3.02,1
1,51.0,3.54,1
1,52.0,2.8600000000000003,1
1,50.0,3.69,1
1,51.0,3.54,1
1,51.0,2.92,1
1,52.0,3.6,1
1,51.0,3.28,1
1,51.0,3.16,1
1,52.0,3.61,1
